model,country,W,F,target_var,MAE_global,RMSE_global,sMAPE_global,MAE_mean,MAE_median,MAE_p25,MAE_p75,MAE_std,MAE_min,MAE_max,RMSE_mean,RMSE_median,RMSE_p25,RMSE_p75,RMSE_std,RMSE_min,RMSE_max,sMAPE_mean,sMAPE_median,sMAPE_p25,sMAPE_p75,sMAPE_std,sMAPE_min,sMAPE_max,exog_vars,curve_func
curvefit_lstm,US,14,7,new_cases,43534.697942568935,52237.82273370876,80.33688784879527,43534.69794256893,43817.478220254445,34466.250202962554,50441.30299246333,10135.531305071809,26787.623509457826,69163.49958697107,51151.76552504415,50217.276399353264,40965.34396701822,58244.647582360565,10596.556404289262,33093.03750892319,76359.31806212566,80.33688784879527,77.57590587612736,68.8670995622297,93.39204063262652,13.319004950821125,55.14086317529417,108.35989984728138,death_recovered,gompertz
curvefit_lstm,US,14,7,new_cases,36523.206334074,44623.11413550776,75.58275170262908,36523.206334074006,36163.65117920081,27642.102724603497,44419.84391538208,10544.808313301444,16229.634506109112,61484.57534562431,43186.68377339056,41507.58988896303,34165.225101968696,51797.971464331415,11230.879743266649,23156.049807916555,69206.68886225796,75.58275170262907,72.3732542258879,65.0168410164255,87.07370874410995,13.014374502391899,51.61997343715596,99.71905800184365,death_recovered,logistic
curvefit_lstm,US,14,7,new_cases,43784.21089620421,53022.019122713245,80.26517111587756,43784.210896204204,43720.95388884522,34043.76847966194,51514.953890475066,10335.42578652364,26799.918943313034,67945.8385172972,51892.71213222843,52276.10774463866,42477.05574863771,59500.3467731797,10884.895011484567,33324.16741769662,74895.32360390147,80.26517111587756,77.01960296205328,69.38978455958552,93.09909733445286,13.339217244794458,55.41345225250438,107.7892754972595,death_stringency,gompertz
curvefit_lstm,US,14,7,new_cases,37231.47942564842,45461.23985412621,75.86096291071242,37231.47942564842,37250.9202810136,28852.467920540206,44778.38091964272,9942.037715320217,19585.413294819376,60832.79914771184,44206.034291132295,42886.80626971251,35310.02540466022,52011.54713491878,10608.999072750878,26027.84722786888,68181.02039788458,75.8609629107124,72.78575291933018,65.62069764069344,88.62789293372722,12.819177546098961,54.02248916103759,101.7596144882287,death_stringency,logistic
curvefit_lstm,US,14,7,new_cases,33559.82248737089,41309.72503067722,77.30444079161309,33559.82248737089,31607.090732470395,25193.989567031815,42757.326633507444,10896.199663526651,12898.478493852208,60232.30422199105,39314.65866211364,36900.81097154792,28663.664856103023,48984.57131987285,12682.704616589186,17677.73276652707,75689.74889112054,77.30444079161308,77.04936627903209,67.90572173221047,87.45232301161003,13.62527790955242,49.13671242949632,108.659467229196,no_exog,gompertz
curvefit_lstm,US,14,7,new_cases,35159.0369970773,43171.22034449847,75.9485065928005,35159.03699707731,33978.8356160656,25943.359863690133,42698.20284303391,10871.54568611882,14238.379562281463,61234.37891705288,41418.47976198344,39940.31177323133,30809.356057746863,49964.78590839607,12176.362356607448,19095.711879705137,71206.56524112273,75.94850659280048,73.94273955714802,65.69094884211482,87.66094176102092,12.763946354046492,49.27869891535637,103.3034243617448,no_exog,logistic
curvefit_lstm,US,21,7,new_cases,35037.86997402221,43368.28052385549,74.26856631233284,35037.86997402221,34522.9490052884,25580.70081580586,42960.83683447585,11166.522588780079,15498.063445863414,61006.50369586864,41639.383957392056,40162.33877082032,30908.643363298597,51372.77267243502,12123.096108037123,19667.49707335299,69482.68865962996,74.26856631233285,71.04333747598136,64.18812835549039,86.14712583532778,13.265848270315637,52.12917997068581,103.31399149826895,death_all,gompertz
curvefit_lstm,US,21,7,new_cases,39112.8413512214,47804.25628003186,77.07220211341254,39112.8413512214,38836.603278525334,29623.10911101516,46829.28478858841,10623.831061610155,20315.681304368765,66438.36539961208,46405.4991688279,45269.91917836634,35914.32872711358,55068.900993075156,11479.397431001273,26164.095573405375,75319.81782187373,77.07220211341256,73.94156586180833,66.88944405997219,90.23027844250174,13.058213280143022,51.213985005077845,105.48596598782818,death_all,logistic
curvefit_lstm,US,21,7,new_cases,41329.673274291716,50251.63808416742,78.60274061171042,41329.673274291716,41337.631781894415,32140.914733572965,48920.36609905497,10681.224957142786,23286.12430045589,68413.65644908817,48909.62396770297,47950.22644852351,38891.08594896165,57777.22978781346,11535.849057613406,27660.585630643414,76864.59874541296,78.60274061171043,75.2248153064549,68.00963962836336,91.85570650164036,13.260152538116975,52.02773986957434,106.01490686766604,death_mobility,gompertz
curvefit_lstm,US,21,7,new_cases,37261.87862479681,45602.467884587764,76.12846835114006,37261.8786247968,36900.913086551096,27681.911483730706,44520.943556803606,10539.709774270861,17752.862337087074,60294.82489620407,44130.07326202139,42665.82545202585,34685.4779935266,52026.53555068759,11494.420866380453,23048.97904311037,70127.06143224705,76.12846835114003,72.93100912703768,66.66834981823186,88.14476370908928,12.78065494591736,52.20759729284621,101.0381830811131,death_mobility,logistic
curvefit_lstm,US,21,7,new_cases,41783.93655329625,50776.07010773016,78.8282509731178,41783.93655329625,41376.51857910147,32071.243769224166,49528.68377614714,10766.509312882683,23769.258272550982,67475.98619411392,49461.97998818321,49107.128626241676,39692.72402877388,57979.32915487643,11477.01316692158,29068.52220310556,75149.12003601625,78.8282509731178,75.11178380780551,67.70388406245829,92.32489449301066,13.510274934323302,52.49172841785703,105.93330725940959,death_recovered,gompertz
curvefit_lstm,US,21,7,new_cases,38045.994800558445,46755.493400612424,76.10988344806138,38045.994800558445,37282.26940377521,29454.855461398038,45977.647678403344,10513.063085749967,19786.31508053366,62571.13173699756,45375.719170592325,43803.76172308042,36273.30381233645,54023.707387405084,11274.762653211463,25030.65082000808,70100.70649152904,76.10988344806137,72.74984716550313,65.44693000379817,89.67460643695787,13.103353055339518,50.891237089693206,104.08684511763792,death_recovered,logistic
curvefit_lstm,US,21,7,new_cases,41049.897735468236,49968.17603891014,78.41027334725766,41049.897735468236,41011.75128170053,31893.61963723748,48488.92166291057,10578.404935632596,22581.710938696826,67620.12519908817,48668.61393263316,47280.324058142636,38684.36345576615,57161.61535498251,11321.865329168102,28096.279785767623,75584.15332202989,78.41027334725766,75.41651305492354,67.22208621506472,90.95307216782778,13.281615749041123,52.04849902357373,105.12639456522214,death_stringency,gompertz
curvefit_lstm,US,21,7,new_cases,37450.82212628028,45738.65931346588,76.3540169491385,37450.82212628028,36438.68615177047,27827.01552825349,45104.3319926284,10694.464585945994,16839.182205218745,64075.86953906121,44214.109162332104,42831.47158951767,34794.6084690487,53100.732213428106,11710.572435823962,21785.38527827668,72555.36916359054,76.35401694913853,73.50298081438447,66.11983207710841,88.2658296247334,12.93348304841959,50.34055173971363,103.16657186237799,death_stringency,logistic
curvefit_lstm,US,21,7,new_cases,38665.84083659044,47597.740361451,76.76098122223608,38665.84083659043,38053.26302869503,30432.61201979751,47028.874753711156,10824.600120527495,17792.670579071582,63641.43577961154,46123.12364622636,44351.35311017506,36642.85883061972,56017.599111080475,11755.949669465877,24064.647972480736,74527.01903403192,76.76098122223607,74.15956181949241,66.09424751143068,88.60659282950402,13.024154333799505,54.32100969449471,102.34169013188239,no_exog,gompertz
curvefit_lstm,US,21,7,new_cases,35973.81224654006,44192.95577713176,75.9682397880962,35973.812246540045,34202.89278773245,26514.72012323902,44159.07000761542,11137.186718239633,16663.938312994906,60814.46491523102,42470.63906021395,40201.76027532905,32349.954121876868,52913.253525428496,12217.289312140903,21020.9700334357,73106.27657272213,75.96823978809621,74.16307541492532,66.47094066303666,87.03677508490556,13.055324098568844,51.89008109483374,103.42029496121525,no_exog,logistic
curvefit_lstm,US,28,14,new_cases,56702.858248842,67061.51263632448,88.8036583453385,56702.858248842,54202.24996859731,48373.47393038858,63491.17437940184,11019.113688147145,40828.93070948525,85095.64970029052,65999.84550819761,64163.46667064789,56662.385121444466,71552.66685703416,11885.574027616605,45929.32447635227,93294.63364684826,88.8036583453385,89.61795285824407,79.65704814037291,98.82282896474797,11.30338315748964,64.62754489815515,114.67840040282005,death_all,gompertz
curvefit_lstm,US,28,14,new_cases,63566.38200738669,73104.55790164792,93.09694596922947,63566.38200738669,60351.6901812717,55905.402872596605,72532.93716798416,10119.94054289868,47960.449541595786,89862.06929717255,72380.29364110883,68752.43225079996,63834.36279367325,80766.42009528067,10264.963634726248,58025.752729033935,97431.46241410807,93.09694596922947,94.80644447504486,83.43473524298193,100.99554581897,12.165390236053845,64.3906502291388,118.75142521448797,death_all,logistic
curvefit_lstm,US,28,14,new_cases,63701.01731497973,74170.45122331828,92.556828329292,63701.01731497972,59911.867099263254,54115.81475373944,73328.79076747368,11475.983706775123,47461.029311442086,93751.33496814767,73214.09659857936,69712.65393333364,63483.171727007415,82690.07450885764,11872.316283039461,55523.02108751461,99152.8246183319,92.55682832929202,94.44943988730381,83.36620619452438,100.64217308964933,12.246789824925987,64.38727945530006,120.26665628383952,death_mobility,gompertz
curvefit_lstm,US,28,14,new_cases,74767.398562415,83932.60985686051,99.09438459948014,74767.39856241498,71941.10426628578,66131.9114946331,82847.31921836034,11738.65910974804,53098.445479665636,105409.50010074397,83168.14177314937,79445.26583707248,73572.99165367069,93108.45509209798,11302.353356061863,67208.89942406239,110770.31337969686,99.09438459948012,101.80639766239524,90.43197781925991,107.75882736654968,13.15002622446741,65.17418708897989,127.5096710380893,death_mobility,logistic
curvefit_lstm,US,28,14,new_cases,69933.65710365614,79262.25701947285,96.58630765307262,69933.65710365614,65729.0455249307,61275.61579431887,79904.1084483022,11336.363567381955,52842.14319561686,99598.51242350481,78443.75155291898,73374.94396315355,68924.73293324842,88652.02367962708,11361.480102737107,63765.898626860355,106636.10236812907,96.58630765307264,98.9323820551709,87.48198136948737,104.30639503912633,12.662018834683133,65.82914341862973,123.43016384673963,death_recovered,gompertz
curvefit_lstm,US,28,14,new_cases,68375.44924269702,78139.09202676381,95.52893354557436,68375.44924269702,65395.52672056721,60979.08241872554,76474.90905512864,9920.583361193876,51284.64345442683,95288.59008359599,77500.61567001457,73658.06651690668,69834.39651319754,85971.07779758953,9968.564266520805,63605.76440663664,102851.30985124705,95.52893354557433,97.7533547360301,86.59747520810247,103.0309297288313,11.990990175172945,66.1494313294227,120.68594146630393,death_recovered,logistic
curvefit_lstm,US,28,14,new_cases,97266.66609719559,105854.59015925674,109.15935004748765,97266.66609719559,94100.59609960133,87165.89769941791,109242.84102092535,16135.746891726276,62593.40642716601,134380.38519136197,104763.51929326434,99137.93934011625,92676.28851917882,118268.30422068982,15159.132002659253,81430.77878191228,139599.05615800177,109.15935004748768,112.7600910295516,98.79500553486622,118.34363056530638,14.358204293639444,69.48694420970789,136.74029402037303,death_stringency,gompertz
curvefit_lstm,US,28,14,new_cases,58926.07728062768,69754.37562464854,89.83313989705243,58926.07728062767,55980.657202172646,50623.848465232346,65457.04274693477,10939.417795376652,42410.18177979558,89004.80925252968,68760.78816235159,66636.69518861991,59941.17116417355,73230.03167293844,11731.450467728682,49852.688483353646,96105.71803298524,89.83313989705245,91.19623741626464,80.39055987439039,98.50358326702906,11.428610545455479,64.61434087046565,115.91569837595964,death_stringency,logistic
curvefit_lstm,US,28,14,new_cases,41240.79454983329,50612.38282958605,79.44443391634415,41240.79454983329,38201.423698757375,34586.44572624579,48712.4134105914,9715.595493732306,24042.661961607948,62062.97054827822,49412.143988080505,45591.93391110994,41601.622187871806,59611.40538976055,10956.884693642463,30026.49902418487,72576.46574933821,79.44443391634414,78.11826628555981,70.78262618078068,88.05181531405943,10.133494397760206,61.93499184508603,101.9294726401629,no_exog,gompertz
curvefit_lstm,US,28,14,new_cases,49043.60499165313,59048.87573242577,83.91731663792731,49043.60499165312,47473.221790839765,41600.214001957764,54183.9981924986,9576.348386472831,34023.426236933934,73100.09231573885,58136.0493914865,55383.90992164827,50676.28726980229,63894.183599921955,10342.60539777593,41669.282767864395,81030.63445076541,83.91731663792731,84.22358000814118,74.64779406457272,92.84128906573355,10.679885540071796,64.05333180633096,108.34814561642328,no_exog,logistic
curvefit_lstm,US,56,28,new_cases,257933.848810721,328675.14167954255,160.26694507478226,257933.848810721,313539.35240590206,141840.2239856686,342829.4470592564,101971.73391743137,89465.93864194768,367780.5628994793,305594.4138385394,376677.16293159657,166055.55082212796,408259.38343175326,120993.40059997846,108145.42558864245,432313.55123509734,160.26694507478229,170.6790043680939,159.10848769795555,176.8539387272563,27.625812957277095,89.50039345796306,189.29159935022818,death_all,gompertz
curvefit_lstm,US,56,28,new_cases,118186.15356699626,128575.64817940163,117.24555634994512,118186.15356699626,113083.7567759562,108095.61980750097,131210.01333934083,14795.135289830641,88106.78217535147,151246.399324489,127770.23453023995,120480.82689976208,116918.21764553628,142262.99754246802,14368.87166205989,105912.52838923805,158519.17495374585,117.2455563499451,119.5195180906655,109.15166900238177,124.02021271221352,11.965076248977413,84.94644144369946,142.6825524570418,death_all,logistic
curvefit_lstm,US,56,28,new_cases,166349.0807567532,173264.72881554993,131.6019315446813,166349.08075675322,159199.36752356967,152700.946599969,179141.04303851802,21747.80384037621,125236.6715221395,214397.80216426877,171954.1177324537,163137.07199496642,157535.00644503016,187779.63461336493,21270.816777442287,136575.3633670758,216701.3795978425,131.6019315446813,133.28856136030964,123.06511037742384,138.59722694704038,11.806833939081619,100.24652212171222,156.06771360071411,death_mobility,gompertz
curvefit_lstm,US,56,28,new_cases,126235.81048005604,134855.13650330086,120.4718391422299,126235.81048005602,121007.67997275117,116075.2052868494,137010.60153001593,15947.024309170933,95052.80010410097,160426.2182418997,133982.5685906561,126664.74877431069,122588.9178492933,148056.41812942876,15315.977121099235,110616.46751120815,166549.84699152087,120.47183914222988,122.63876588874996,111.77535917467729,127.49034653503799,12.165017799372347,88.76466269399052,145.7605192419044,death_mobility,logistic
curvefit_lstm,US,56,28,new_cases,143511.38689095379,151917.89330081845,125.44939043066847,143511.3868909538,136600.9861953014,130505.37157382138,157002.60841766224,20667.614334142007,105397.20278430184,188834.0304008759,150587.3275044576,141283.1766255187,136547.5357703297,166700.2094282849,20062.479907132325,119854.73700238187,191716.92955070199,125.44939043066849,127.13663352185168,116.71989687957156,132.94993829543802,12.534119458315983,92.7176940237035,152.32842316510263,death_recovered,gompertz
curvefit_lstm,US,56,28,new_cases,97052.751145908,108188.26082112265,109.25993880471547,97052.75114590798,92825.64270194326,87769.86641028585,108396.15020974117,12427.965975898553,76296.80474111777,125430.86444725687,107488.63280136652,101362.97489316537,97755.14013118876,120026.96849209508,12283.87552819766,92143.99909575329,133799.8559827104,109.25993880471546,110.1781914456177,100.81058683684651,115.88824852863755,11.595921190393838,80.65737477275773,136.4441337817072,death_recovered,logistic
curvefit_lstm,US,56,28,new_cases,132549.79312272792,145312.03657258837,120.80233395114395,132549.79312272795,125830.61866688076,119223.87439801038,150278.7006230755,20163.295303816943,92379.24521791996,175749.32839194732,143913.02932534524,135156.71698534302,130142.58939271385,163990.55088851723,20115.36634703887,110145.07500589968,183762.5416976768,120.80233395114396,122.33400852995578,113.15330821367853,127.74115526633173,12.543133344664213,87.61583918319891,148.48536657214436,death_stringency,gompertz
curvefit_lstm,US,56,28,new_cases,117165.84556726884,126872.01399570116,117.09823337717758,117165.84556726884,112764.76207772808,107215.04392579259,129481.20627968624,15470.233607528462,88064.5245501376,153789.72270618542,125985.16080189004,119641.73856449155,114418.41103518856,140196.15450921035,14974.885410155683,101555.41550631562,159207.7908326064,117.09823337717756,119.30059568395038,108.19350327667873,124.51241110925608,12.254564240306316,85.76728319898396,144.6492400755641,death_stringency,logistic
curvefit_lstm,US,56,28,new_cases,83768.67717219713,96173.79516841519,103.04243906613681,83768.67717219713,78100.96113620166,72759.1617257177,96149.6462069484,13303.21691446613,64493.63991568615,113328.5215918978,95231.1633305811,87720.73471915058,83406.27314447588,109484.66345643808,13432.215297577275,79684.383375981,122735.87111737652,103.04243906613684,102.42611706595025,94.6473092211441,109.90283063259557,11.75530632809405,77.24323234062312,131.7230892190682,no_exog,gompertz
curvefit_lstm,US,56,28,new_cases,73758.02397788558,85469.85828583488,98.60733879863355,73758.02397788558,71872.25882422559,65405.630742967594,82298.7376565934,10464.618381981909,57684.53869276149,100707.40036252809,84791.35637185862,82339.95427240577,74861.30653496707,93791.59567660942,10748.142166028903,68695.73418386374,109414.30459624509,98.60733879863356,98.04486005117846,90.80091572017693,104.70274366387903,10.428056557612742,76.90606805711934,123.91196412174419,no_exog,logistic
